Linux 3.10.0-1127.19.1.el7.x86_64 (localhost.localdomain) 	05/09/2023 	_x86_64_	(4 CPU)

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601132     0     10201         0  102.00    0.00    0.00  102.00     2     57.00      0.00 3851748 2988492  37.31      0.00      8.00      0.00  game
 1683601132     0         0     10201    1.00    0.00    0.00    1.00     2      0.00      0.00 3851748 2988492  37.31      0.00      0.00      0.00  |__game
 1683601132     0         0     10205    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988492  37.31      0.00      8.00      0.00  |__log_f
 1683601132     0         0     10206    0.00    0.00    0.00    0.00     2     18.00      0.00 3851748 2988492  37.31      0.00      0.00      0.00  |__timer
 1683601132     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988492  37.31      0.00      0.00      0.00  |__net
 1683601132     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988492  37.31      0.00      0.00      0.00  |__connector
 1683601132     0         0     10209   27.00    0.00    0.00   27.00     2     20.00      0.00 3851748 2988492  37.31      0.00      0.00      0.00  |__0-M
 1683601132     0         0     10210   25.00    0.00    0.00   25.00     0      5.00      0.00 3851748 2988492  37.31      0.00      0.00      0.00  |__1-B
 1683601132     0         0     10211   22.00    0.00    0.00   22.00     3      5.00      0.00 3851748 2988492  37.31      0.00      0.00      0.00  |__2-B
 1683601132     0         0     10212   22.00    0.00    0.00   22.00     1      5.00      0.00 3851748 2988492  37.31      0.00      0.00      0.00  |__3-B
 1683601132     0         0     10238    5.00    1.00    0.00    6.00     1      4.00      0.00 3851748 2988492  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601133     0     10201         0   94.00    1.00    0.00   95.00     0     56.00      0.00 3851748 2988392  37.31      0.00      0.00      0.00  game
 1683601133     0         0     10201    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988392  37.31      0.00      0.00      0.00  |__game
 1683601133     0         0     10205    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988392  37.31      0.00      0.00      0.00  |__log_f
 1683601133     0         0     10206    0.00    1.00    0.00    1.00     1     18.00      0.00 3851748 2988392  37.31      0.00      0.00      0.00  |__timer
 1683601133     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988392  37.31      0.00      0.00      0.00  |__net
 1683601133     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988392  37.31      0.00      0.00      0.00  |__connector
 1683601133     0         0     10209   19.00    0.00    0.00   19.00     2     20.00      0.00 3851748 2988392  37.31      0.00      0.00      0.00  |__0-M
 1683601133     0         0     10210   25.00    0.00    0.00   25.00     2      5.00      0.00 3851748 2988392  37.31      0.00      0.00      0.00  |__1-B
 1683601133     0         0     10211   20.00    0.00    0.00   20.00     3      5.00      0.00 3851748 2988392  37.31      0.00      0.00      0.00  |__2-B
 1683601133     0         0     10212   25.00    0.00    0.00   25.00     1      5.00      0.00 3851748 2988392  37.31      0.00      0.00      0.00  |__3-B
 1683601133     0         0     10238    4.00    0.00    0.00    4.00     3      3.00      0.00 3851748 2988392  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601134     0     10201         0   99.00    0.00    0.00   99.00     3     63.00      0.00 3851748 2988212  37.31      0.00      4.00      0.00  game
 1683601134     0         0     10201    1.00    0.00    0.00    1.00     3      0.00      0.00 3851748 2988212  37.31      0.00      0.00      0.00  |__game
 1683601134     0         0     10205    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988212  37.31      0.00      4.00      0.00  |__log_f
 1683601134     0         0     10206    0.00    0.00    0.00    0.00     1     19.00      0.00 3851748 2988212  37.31      0.00      0.00      0.00  |__timer
 1683601134     0         0     10207    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988212  37.31      0.00      0.00      0.00  |__net
 1683601134     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988212  37.31      0.00      0.00      0.00  |__connector
 1683601134     0         0     10209   22.00    0.00    0.00   22.00     0     25.00      0.00 3851748 2988212  37.31      0.00      0.00      0.00  |__0-M
 1683601134     0         0     10210   22.00    0.00    0.00   22.00     2      5.00      0.00 3851748 2988212  37.31      0.00      0.00      0.00  |__1-B
 1683601134     0         0     10211   26.00    0.00    0.00   26.00     0      5.00      0.00 3851748 2988212  37.31      0.00      0.00      0.00  |__2-B
 1683601134     0         0     10212   24.00    0.00    0.00   24.00     1      5.00      0.00 3851748 2988212  37.31      0.00      0.00      0.00  |__3-B
 1683601134     0         0     10238    4.00    0.00    0.00    4.00     3      4.00      0.00 3851748 2988212  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601135     0     10201         0   93.00    0.00    0.00   93.00     2     68.00      0.00 3851748 2988316  37.31      0.00      8.00      0.00  game
 1683601135     0         0     10201    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  |__game
 1683601135     0         0     10205    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988316  37.31      0.00      8.00      0.00  |__log_f
 1683601135     0         0     10206    0.00    0.00    0.00    0.00     2     18.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  |__timer
 1683601135     0         0     10207    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  |__net
 1683601135     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  |__connector
 1683601135     0         0     10209   20.00    0.00    0.00   20.00     0     30.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  |__0-M
 1683601135     0         0     10210   22.00    0.00    0.00   22.00     3      5.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  |__1-B
 1683601135     0         0     10211   24.00    0.00    0.00   24.00     3      5.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  |__2-B
 1683601135     0         0     10212   21.00    0.00    0.00   21.00     1      5.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  |__3-B
 1683601135     0         0     10238    5.00    0.00    0.00    5.00     2      5.00      0.00 3851748 2988316  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601136     0     10201         0   97.00    1.00    0.00   98.00     2     80.00      0.00 3851748 2988360  37.31      0.00      4.00      0.00  game
 1683601136     0         0     10201    0.00    1.00    0.00    1.00     2      0.00      0.00 3851748 2988360  37.31      0.00      0.00      0.00  |__game
 1683601136     0         0     10205    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988360  37.31      0.00      4.00      0.00  |__log_f
 1683601136     0         0     10206    0.00    0.00    0.00    0.00     2     18.00      0.00 3851748 2988360  37.31      0.00      0.00      0.00  |__timer
 1683601136     0         0     10207    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988360  37.31      0.00      0.00      0.00  |__net
 1683601136     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988360  37.31      0.00      0.00      0.00  |__connector
 1683601136     0         0     10209   24.00    1.00    0.00   25.00     0     40.00      0.00 3851748 2988360  37.31      0.00      0.00      0.00  |__0-M
 1683601136     0         0     10210   25.00    0.00    0.00   25.00     1      5.00      0.00 3851748 2988360  37.31      0.00      0.00      0.00  |__1-B
 1683601136     0         0     10211   23.00    0.00    0.00   23.00     1      5.00      0.00 3851748 2988360  37.31      0.00      0.00      0.00  |__2-B
 1683601136     0         0     10212   21.00    0.00    0.00   21.00     2      5.00      0.00 3851748 2988360  37.31      0.00      0.00      0.00  |__3-B
 1683601136     0         0     10238    4.00    0.00    0.00    4.00     3      7.00      0.00 3851748 2988360  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601137     0     10201         0  102.00    0.00    0.00  102.00     2     63.00      0.00 3851748 2988428  37.31      0.00      8.00      0.00  game
 1683601137     0         0     10201    0.00    1.00    0.00    1.00     2      0.00      0.00 3851748 2988428  37.31      0.00      0.00      0.00  |__game
 1683601137     0         0     10205    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988428  37.31      0.00      8.00      0.00  |__log_f
 1683601137     0         0     10206    0.00    0.00    0.00    0.00     2     20.00      0.00 3851748 2988428  37.31      0.00      0.00      0.00  |__timer
 1683601137     0         0     10207    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988428  37.31      0.00      0.00      0.00  |__net
 1683601137     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988428  37.31      0.00      0.00      0.00  |__connector
 1683601137     0         0     10209   25.00    0.00    0.00   25.00     0     25.00      0.00 3851748 2988428  37.31      0.00      0.00      0.00  |__0-M
 1683601137     0         0     10210   25.00    0.00    0.00   25.00     1      4.00      0.00 3851748 2988428  37.31      0.00      0.00      0.00  |__1-B
 1683601137     0         0     10211   20.00    0.00    0.00   20.00     1      5.00      0.00 3851748 2988428  37.31      0.00      0.00      0.00  |__2-B
 1683601137     0         0     10212   26.00    0.00    0.00   26.00     2      5.00      0.00 3851748 2988428  37.31      0.00      0.00      0.00  |__3-B
 1683601137     0         0     10238    5.00    0.00    0.00    5.00     3      4.00      0.00 3851748 2988428  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601138     0     10201         0  103.00    0.00    0.00  103.00     2     58.00      0.00 3851748 2988272  37.31      0.00      4.00      0.00  game
 1683601138     0         0     10201    1.00    0.00    0.00    1.00     2      0.00      0.00 3851748 2988272  37.31      0.00      0.00      0.00  |__game
 1683601138     0         0     10205    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988272  37.31      0.00      4.00      0.00  |__log_f
 1683601138     0         0     10206    0.00    0.00    0.00    0.00     3     19.00      0.00 3851748 2988272  37.31      0.00      0.00      0.00  |__timer
 1683601138     0         0     10207    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988272  37.31      0.00      0.00      0.00  |__net
 1683601138     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988272  37.31      0.00      0.00      0.00  |__connector
 1683601138     0         0     10209   27.00    0.00    0.00   27.00     0     20.00      0.00 3851748 2988272  37.31      0.00      0.00      0.00  |__0-M
 1683601138     0         0     10210   23.00    0.00    0.00   23.00     1      5.00      0.00 3851748 2988272  37.31      0.00      0.00      0.00  |__1-B
 1683601138     0         0     10211   24.00    0.00    0.00   24.00     1      5.00      0.00 3851748 2988272  37.31      0.00      0.00      0.00  |__2-B
 1683601138     0         0     10212   23.00    1.00    0.00   24.00     3      5.00      0.00 3851748 2988272  37.31      0.00      0.00      0.00  |__3-B
 1683601138     0         0     10238    4.00    0.00    0.00    4.00     2      4.00      0.00 3851748 2988272  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601139     0     10201         0   98.00    1.00    0.00   99.00     3     69.00      0.00 3851748 2988092  37.31      0.00      4.00      0.00  game
 1683601139     0         0     10201    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988092  37.31      0.00      0.00      0.00  |__game
 1683601139     0         0     10205    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988092  37.31      0.00      4.00      0.00  |__log_f
 1683601139     0         0     10206    0.00    0.00    0.00    0.00     2     19.00      0.00 3851748 2988092  37.31      0.00      0.00      0.00  |__timer
 1683601139     0         0     10207    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988092  37.31      0.00      0.00      0.00  |__net
 1683601139     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988092  37.31      0.00      0.00      0.00  |__connector
 1683601139     0         0     10209   26.00    0.00    0.00   26.00     0     29.00      0.00 3851748 2988092  37.31      0.00      0.00      0.00  |__0-M
 1683601139     0         0     10210   20.00    0.00    0.00   20.00     1      5.00      0.00 3851748 2988092  37.31      0.00      0.00      0.00  |__1-B
 1683601139     0         0     10211   25.00    0.00    0.00   25.00     1      5.00      0.00 3851748 2988092  37.31      0.00      0.00      0.00  |__2-B
 1683601139     0         0     10212   23.00    0.00    0.00   23.00     2      5.00      0.00 3851748 2988092  37.31      0.00      0.00      0.00  |__3-B
 1683601139     0         0     10238    4.00    0.00    0.00    4.00     3      6.00      0.00 3851748 2988092  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601140     0     10201         0   94.00    0.00    0.00   94.00     2     76.00      0.00 3851748 2988200  37.31      0.00      8.00      0.00  game
 1683601140     0         0     10201    0.00    1.00    0.00    1.00     2      0.00      0.00 3851748 2988200  37.31      0.00      0.00      0.00  |__game
 1683601140     0         0     10205    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988200  37.31      0.00      8.00      0.00  |__log_f
 1683601140     0         0     10206    0.00    1.00    0.00    1.00     3     17.00      0.00 3851748 2988200  37.31      0.00      0.00      0.00  |__timer
 1683601140     0         0     10207    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988200  37.31      0.00      0.00      0.00  |__net
 1683601140     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988200  37.31      0.00      0.00      0.00  |__connector
 1683601140     0         0     10209   23.00    0.00    0.00   23.00     2     40.00      0.00 3851748 2988200  37.31      0.00      0.00      0.00  |__0-M
 1683601140     0         0     10210   23.00    0.00    0.00   23.00     0      5.00      0.00 3851748 2988200  37.31      0.00      0.00      0.00  |__1-B
 1683601140     0         0     10211   24.00    0.00    0.00   24.00     1      5.00      0.00 3851748 2988200  37.31      0.00      0.00      0.00  |__2-B
 1683601140     0         0     10212   20.00    0.00    0.00   20.00     1      5.00      0.00 3851748 2988200  37.31      0.00      0.00      0.00  |__3-B
 1683601140     0         0     10238    4.00    0.00    0.00    4.00     3      4.00      0.00 3851748 2988200  37.31      0.00      0.00      0.00  |__roi
